CONSOLIDATED_ID,REPRESENTATIVE_STOP,STOPS_IN_CLUSTER,NUM_STOPS,LAT,LONG
C1952,Siu Ho Wan,11091,1,22.31558088,113.9979887
C1953,Siu Ho Wan Water Treatment Works,11092,1,22.3136729,113.9957104
C1954,Discovery Bay Tunnel,11093;12776;13016,3,22.309750646666668,113.99041956666666
C1955,Ngan King Centre,12002;12901,2,22.265500785,113.9971453
C1956,Mui Wo Market,12003,1,22.26678695,113.9965178
C1957,Shek Mun Kap Village,11088;11086;11087,3,22.269387103333333,113.93165353333335
C1958,Mui Wo Cooked Food Market,12001,1,22.26604161,114.0003415
C1959,Ma Po Ping Village,12514,1,22.22984267,113.9280946
C1960,Tong Fuk Correctional Institution,12069,1,22.2288191,113.9260692
C1961,Yuen Long Park,12360,1,22.44235593,114.0201311
C1962,"Tai Tam Country Park, Tai Tam Road",8072;3015,2,22.23960828,114.2214674
C1963,"Turtle Cove, Tai Tam Road",3007;93,2,22.23539051,114.2230278
C1964,"The American Club, Tai Tam Road",79,1,22.22765269,114.2174867
C1965,"Faber Villa, Tai Tam Road",80;91,2,22.225526405,114.21565294999999
C1966,"Stanley Fort, Wong Ma Kok Road",10006,1,22.20507664,114.2145126
C1967,"Che Pau Teng, Wong Ma Kok Road",3011,1,22.20608821,114.213931
C1968,"The Manhattan, Tai Tam Road",10002,1,22.22865504,114.2177198
C1969,"Tai Tam Reservoir (South), Tai Tam Road",94,1,22.24297657,114.2219923
C1970,"Tai Tam Reservoir (North), Tai Tam Road",3005;3016,2,22.24639037,114.2212561
C1971,"Bradbury School, Stubbs Road",1449,1,22.26600199,114.1796395
C1972,The Peak,1462,1,22.27027127,114.1498236
C1973,"Mount Kellett Road, Peak Road",1461;7121,2,22.26702959,114.1518617
C1974,"The Peak Police Station, Peak Road",1459;10314,2,22.265558,114.1546368
C1975,"Craigmin Road, Peak Road",7120;7122,2,22.26662425,114.1598856
C1976,"Guildford Road, Peak Road",1457;1454;10313;1466,4,22.267660787500002,114.1626967
C1977,"Magazine Gap Road, Peak Road",1467,1,22.26959587,114.1661628
C1978,"30 Peak Road, Peak Road",1468,1,22.27111318,114.1689958
C1979,"Wan Chai Gap Road, Peak Road",1469;1452,2,22.267884775,114.17016515
C1980,"White Jade, Stubbs Road",1451;1470;13107,3,22.269304196666667,114.17369193333333
C1981,"Mount Nicholson Road, Stubbs Road",1450;1471,2,22.2681784,114.1772527
C1982,"Taikoo House, Peak Road",1453,1,22.26981278,114.1694422
C1983,"6 Mansfield Road, Mansfield Road",1455;1456,2,22.265644700000003,114.16278665
C1984,"Villa Monte Rosa, Stubbs Road",1473,1,22.26592059,114.1839279
C1985,Kingswood Villas (Chestwood Court),12926,1,22.4578756,113.999196
C1986,"LR Ginza Stop, Tin Yan Road",10321;12928,2,22.458544279999998,114.00374695
C1987,Kingswood Villas (Locwood Court),12927,1,22.45170108,114.0012829
C1988,"Cheung Shun Street Playground, Cheung Sha Wan Road",10000256,1,22.33652826,114.1463842
C1989,MUNG YEUNG SCHOOL,10144;10143,2,22.43989773,114.0605842
C1990,TSZ TONG TSUEN,10206;10207,2,22.43814873,114.0646948
C1991,KAM SHEUNG ROAD STATION,13047;12380,2,22.43463604,114.064921
C1992,SHA TIN HANG,12737;12738,2,22.43587943,114.0674068
C1993,NG KA TSUEN,12740;10000045;12739;12736,4,22.43657137,114.0690577
C1994,SHEK WU TONG,10198;10199,2,22.42895148,114.0718222
C1995,TIN SAM TSUEN,10196;10197,2,22.42710102,114.0730281
C1996,PAT HEUNG ROAD PAT HEUNG,10194;10195,2,22.42464634,114.0755553
C1997,SHUI TSAN TIN,10189;10188,2,22.42712459,114.0819935
C1998,NGAU KENG,10187;10186,2,22.428354024999997,114.0842122
C1999,LIN FA TEI,10184;10185,2,22.42884321,114.0869366
C2000,LAI UK TSUEN,10183;10182,2,22.42971272,114.0917054
C2001,CHEUNG UK TSUEN,10178;10179,2,22.430484540000002,114.10016555
C2002,SHEUNG TSUEN PLAYGROUND,6682;6683,2,22.43124432,114.1027684
C2003,SHEUNG TSUEN PO,6679,1,22.43157039,114.1049247
C2004,WONG CHUK YUEN,12997,1,22.43178814,114.1072656
C2005,LING WAN TEMPLE,6677;6678,2,22.43152703,114.1090822
C2006,SAN MA LO PAT HEUNG,10203;10202,2,22.43428754,114.0703805
C2007,KAM TSIN WAI,10200;10201,2,22.43179555,114.0710138
C2008,YUEN KONG TSUEN,10193;10192,2,22.42445811,114.0778381
C2009,TUNG PIN ROAD PAT HEUNG,10190;10191,2,22.42536215,114.0794693
C2010,DAO UK TSUEN,10180;10181,2,22.429840820000003,114.09494965
C2011,SHEK SHEUNG ROAD,10000300;10000299,2,22.43007759,114.0989418
C2012,KADOORIE FARM,6675;6676,2,22.43348087,114.1173574
C2013,NGAU LEN WO,6561;6562,2,22.43877471,114.1230283
C2014,PO TEI ROAD KAM TIN,10205,1,22.43750908,114.0669004
C2015,PING KONG,6636;6639,2,22.49772527,114.12285
C2016,ON PO VILLAGE,6647;6646,2,22.49018287,114.1171292
C2017,LIN TONG MEI,6649;6648,2,22.48069922,114.1126342
C2018,TSIU KENG,6650;6651,2,22.47638215,114.1113147
C2019,YING PUN,6652;6654,2,22.47483746,114.1101202
C2020,FULL SILVER GARDEN,13187,1,22.42550378,114.0748456
C2021,GOLF COURSE,6638;6637,2,22.49464514,114.1205966
C2022,YING PUN (SHEUNG),6653,1,22.47283263,114.1099269
C2023,KIU TAU,6655;6656,2,22.4692561,114.1087723
C2024,TA SHEK WU TSUEN,6658;6657,2,22.4640263,114.1060253
C2025,TA SHEK WU,6659;6660,2,22.46253573,114.1047824
C2026,TA SHEK WU (SHEK TONG),6661;6662,2,22.46105415,114.1034812
C2027,PAT HEUNG JPC CENTRE,6663;6664,2,22.45502869,114.0988793
C2028,SHUI KAN SHEK,10169;10170,2,22.45159682,114.0982498
C2029,VEGETABLE STATION,10157;10158,2,22.44111448,114.0849469
C2030,PAT HEUNG SHEK KONG BRIDGE,10155;10154,2,22.44051492,114.0789147
C2031,KAM TIN CLINIC,10152;10153,2,22.44027767,114.0749417
C2032,FUNG TING COURT,13116;13237;13278,3,22.442520863333332,114.03237116666666
C2033,KAM TIN,10148;10149,2,22.439743999999997,114.06672865
C2034,TAI KONG PO,10150;10151,2,22.43988524,114.0686082
C2035,TSAT SING KONG,10156,1,22.44147468,114.0831689
C2036,PAT HEUNG POLICE STATION,10160;10159;10161,3,22.44140577,114.0891142
C2037,WANG TOI SHAN,10163;10164,2,22.44398175,114.093455
C2038,TUNG TONG SAN TSUEN,13277,1,22.47896518,114.11212
C2039,CHOI FAI STREET SHEUNG SHUI,6620,1,22.5040558,114.1235279
C2040,PAT HEUNG OLD TEMPLE,10177,1,22.4331947,114.1023399
C2041,KAM TIN MARKET,10147,1,22.43996411,114.0650819
C2042,KAT HING WAI,10145,1,22.43998035,114.0624687
C2043,CHUK HANG,10167;10168,2,22.44822777,114.0968333
C2044,HA CHE,13161;10166,2,22.4458339,114.095222
C2045,TAI HONG WAI,10146,1,22.44020704,114.0637994
C2046,CHI MA LENG,10173;10174,2,22.43799652,114.0973443
C2047,LO UK TSUEN,10171;10172,2,22.4393039,114.0933121
C2048,LOK MA CHAU STATION BUS TERMINUS,12729,1,22.51551348,114.0665278
C2049,HA WAN TSUEN,13130;13131,2,22.51355864,114.0736829
C2050,HA WAN FISHERMAN TSUEN,12764;12765,2,22.50901067,114.0790415
C2051,CHAU TAU TSUEN,12731;12732,2,22.50613058,114.0800251
C2052,Siu Lun,12956,1,22.38546148,113.976886
C2053,Hung Shui Kiu Bus Depot,12972,1,22.4362393,113.9997287
C2054,ACME Shopping Arcade,12719,1,22.39828271,113.9752361
C2055,Aegean Coast,12587;12590,2,22.37135951,113.9953057
C2056,So Kwun Wat Sub-station,12962,1,22.37370836,113.996128
C2057,AVIGNON,12963;12717;13319,3,22.375732139999997,113.99971149999999
C2058,SO KWUN WAT,12591;10000115,2,22.372181205,114.0034704
C2059,So Kwun Wat Road,13333,1,22.37427496,114.0022444
C2060,18 Kwun Chui Road,10000109,1,22.37353239,114.0003325
C2061,Kwun Chui Road,12998,1,22.37518253,113.9981069
C2062,Ha Tsuen,12965,1,22.4475208,113.9938758
C2063,Shek Kong Wai,12681;12680,2,22.4494628,113.9942813
C2064,Tung Tau Tsuen (South),12682,1,22.45290384,113.9946751
C2065,Tung Tau Tsuen (North),12684,1,22.45663899,113.9916584
C2066,Fung Kong Tsuen,12687;12686,2,22.45901252,113.9903825
C2067,Sha Kong Wai,12688;12689,2,22.46156627,113.9887857
C2068,San Hing Tsuen,12690;12691,2,22.46453429,113.9862458
C2069,Lau Fau Shan,12692,1,22.46741217,113.9838809
C2070,Tung Tau Tsuen,12685,1,22.45588142,113.9925144
C2071,Manhattan Plaza,12651;12652,2,22.44103732,114.0295458
C2072,MA TIN POK,12653;12974;12654;13041;13094,5,22.43755848,114.02920168
C2073,Fraser Village,12655;12656,2,22.4355732,114.0287744
C2074,Sham Chung Tsuen,12657;12658,2,22.43313477,114.0285439
C2075,Law Ka Yuen,12659;12660,2,22.43154535,114.0284776
C2076,Shung Ching School,12661;12662,2,22.43013666,114.0285471
C2077,Po Shing Wai,12664;12663,2,22.42778023,114.02911295
C2078,Hung Tso Tin Tsuen,12665;12666,2,22.425754715,114.0311112
C2079,Chun Wah Villas,12667;12668,2,22.42386837,114.03225445000001
C2080,Nam Hang Pai,12670;12669,2,22.42277935,114.0313037
C2081,Shui Chiu San Tsuen,12671;12672,2,22.42255233,114.029915
C2082,Yuen Long Industrial Estate,12643,1,22.46100984,114.0265322
C2083,Toppan Forms Card Tech Ltd,12642;12625,2,22.461797920000002,114.02916435
C2084,Nestle (HK) Ltd,12641;12626,2,22.46379223,114.0276271
C2085,Yuen Long Sewage Treatment Works,12640;12627,2,22.4655796,114.0269257
C2086,Eu Yan Sang Centre,12639;12628,2,22.464399135,114.0247943
C2087,TDK Manufacturing (HK) Co Ltd,12637;12629,2,22.46239782,114.02365485
C2088,DCH Food Processing & Logistics Centre,12638;12630,2,22.459971935,114.02237500000001
C2089,Telford International Industries Ltd,12636;12631,2,22.458180245,114.023266
C2090,Wang Chau Fuk Hing Tsuen,12635;12632,2,22.45531826,114.0239541
C2091,Springdale Villas,12633,1,22.44038849,114.021367
C2092,Yuen Long Town Hall (LR Fung Nin Road Stop),13324;12646;12968;10000175;12969,5,22.442939496,114.02220930000001
C2093,Yuen Long On Ning Road,12706,1,22.44615483,114.0265677
C2094,Tai Kiu Tsuen (MTR Long Ping Station),9979,1,22.4474374,114.0268383
C2095,Wai Chow School,12645,1,22.44949506,114.0254663
C2096,Fung Chi Tsuen,13164;12938,2,22.44845892,114.0185115
C2097,On Hong Road,12647;12648,2,22.44309069,114.0235595
C2098,Citi Mall,12649;12650,2,22.442981760000002,114.02778055
C2099,Wah Yuen,12673;12674,2,22.42205422,114.028342
C2100,Tai Tong Roundabout,12676;12675,2,22.41834856,114.0249367
C2101,Tai Tong Shan Road,12677;12678,2,22.41623427,114.0237055
C2102,Tai Tong Wong Nai Tun Tsuen,12679,1,22.41633185,114.02186
C2103,Yuen Long Theatre,12634,1,22.44088604,114.0222796
C2104,SILVER FIELD GARDEN,12970;10000234,2,22.439504265,114.0221597
C2105,EMERALD GREEN,12971;13096,2,22.438761884999998,114.0202031
C2106,Park Royale,12361,1,22.44248003,114.0177509
C2107,Villa Art Deco,12398,1,22.44003393,114.0189194
C2108,Tin Shui Wai Swimming Pool,12588,1,22.45502138,114.0070205
C2109,"DHL's Central Asia Hub, South Perimeter Road",12800;12799,2,22.29521675,113.9175762
C2110,AIRCRAFT MAINTENANCE AREA,12796;10000108,2,22.304126025,113.89887304999999
C2111,PAT HEUNG FIRE STATION,10162,1,22.44077432,114.0903775
C2112,Discovery Bay Road opposite Greenfield Court,12774;13354;13355;13020,4,22.3043715025,114.01056115
C2113,Discovery Bay Road opposite Neo Horizon,12775;12778,2,22.30705062,114.00986895
C2114,Discovery Bay Road Chianti Transport Interchange,13014,1,22.30838098,114.0126818
C2115,Sunny Bay Public Transport Interchange,12782,1,22.33285099,114.0284851
C2116,Discovery Bay Road outside Joyful Mansion,12777,1,22.30793714,114.0113527
C2117,Discovery Bay Road opposite Greenland Court,12779,1,22.30517232,114.0099294
C2118,Siena Avenue opposite Block 18 of Siena One,13356;13019,2,22.30602674,114.0109328
C2119,Siena Avenue opposite Club Siena,13268;13018,2,22.305854285,114.01453355000001
C2120,Auberge Discovery Bay Hong Kong,10000022;13263;13017,3,22.307903030000002,114.01635416666666
C2121,Discovery Bay Road outside Parkridge Village,12780,1,22.30231973,114.0109809
C2122,Discovery Bay Road outside Block 41 of Seabird Lane,10000243,1,22.29925998,114.0125663
C2123,Discovery Bay Road opposite Block 15 of Seabird Lane,12781;12772,2,22.29700785,114.01356365000001
C2124,DB Plaza Bus Terminus,13270,1,22.29526433,114.0174814
C2125,Discovery Bay Road opposite Discovery Bay International School,12773,1,22.30010823,114.0119539
C2126,Chung Yat Street,12902,1,22.27612137,113.931962
C2127,Chung Mun Road,12903,1,22.27724986,113.9317368
C2128,Huanggang,12743,1,22.52240509,114.068651
C2129,Sai Lau Kok Road bus bay near Kwu Uk Lane,12741,1,22.37239941,114.1196458
C2130,Ma Wan (Tung Wan Bus Terminus),12783,1,22.35330569,114.0625202
C2131,Pak Lam Road opposite to C.C.C. Kei Wai Primary School (Ma Wan),12785;12787,2,22.35071168,114.05938660000001
C2132,Pak Lam Road: Layby near the roundabout,12786,1,22.35004463,114.0610666
C2133,Pak Lam Road opposite Park Island Block 21,12790,1,22.35245482,114.0597249
C2134,MA WAN,12792,1,22.34726208,114.0594768
C2135,MA WAN RURAL COMMITTEE ROAD (SOUTH),12791;10000225,2,22.3514878,114.0586966
C2136,MA WAN RURAL COMMITTEE ROAD (NORTH),10000123,1,22.35305016,114.0587924
C2137,MTR TSUEN WAN STATION,12891,1,22.37392484,114.1176255
C2138,Kwai Fong (Metroplaza),13167,1,22.35686923,114.1267297
C2139,Austin Road Cross Border Coach Terminus,12726,1,22.30263913,114.1694114
C2140,Shanghai Street outside house no. 28,12878,1,22.30391244,114.1692366
C2141,HONG KONG PRODUCTIVITY COUNCIL,7104,1,22.33592606,114.1754862
C2142,PARC OASIS,7105;9174,2,22.33337944,114.1754911
C2143,TSEUK KIU STREET,7106;13404;9173,3,22.33205194,114.17512063333334
C2144,Oscar By The Sea,10000133,1,22.30883662,114.2664731
C2145,"TVB City, Chun Choi Street",13360,1,22.28051315,114.272539
C2146,"Alto Residences, Tong Yin Street",13303,1,22.30340493,114.2574538
C2147,SHEK MUN ESTATE BUS TERMINUS,13079,1,22.38748739,114.2085409
C2148,MAYFAIR BY THE SEA,13261,1,22.43167446,114.2037524
C2149,POK YIN ROAD,10000283,1,22.42784574,114.2025374
C2150,MA TIN TSUEN,13097;13095,2,22.43790723,114.0235749
C2151,SERENO VERDE,13042;13093,2,22.43848328,114.0312776
C2152,RESIDENCE 88,13188;13189,2,22.4397212,114.0321118
C2153,TAK YIP STREET,10000041;13349;13400,3,22.451498636666667,114.03071676666667
C2154,SHUNG YAN STREET KWUN TONG,8237,1,22.31616047,114.2233649
C2155,HONG NING ROAD RECREATION GROUND,8239;13111,2,22.31693284,114.22245765
C2156,HYDE TOWERS,13112,1,22.31677532,114.2205795
C2157,MU KUANG ENGLISH SCHOOL,13113,1,22.31857286,114.2188912
C2158,WOODVIEW COURT,13114,1,22.31952065,114.220493
C2159,ELEGANTIA COLLEGE,13124,1,22.49360795,114.1244648
C2160,HONG KONG CHILDREN'S HOSPITAL,13280;13252,2,22.31577553,114.2095244
C2161,SHING FUNG ROAD,13421;13422;10000126,3,22.31219978,114.20767953333332
C2162,KAI TAK CRUISE TERMINAL,13126,1,22.30581385,114.2138214
C2163,SHING KING STREET,10000134,1,22.30969784,114.2100082
C2164,HOI BUN ROAD PARK,13279,1,22.31473576,114.2152505
C2165,Shui Chuen O Estate,13214,1,22.3747019,114.1978767
C2166,"Shing Chuen House Shui Chuen O Estate, Pok Chuen Street",13213;13196,2,22.372679220000002,114.1966481
C2167,"HOW MING STREET, KWUN TONG",8209;8211,2,22.31308245,114.2181423
C2168,Caribbean Coast Phase 3,10350,1,22.29136263,113.9489465
C2169,Caribbean Coast,12904;10000254,2,22.29318824,113.94997215000001
C2170,KAM HO ROAD,13092;13098,2,22.42511916,114.0667062
C2171,"West Kowloon Cultural District, Museum Drive",10000140,1,22.30095843,114.1573485
C2172,"Kennedy Town Station, Forbes Street",12490,1,22.28138287,114.1279016
C2173,FUNG YUEN BUS TERMINUS,13182,1,22.46530607,114.180207
C2174,LAU HANG,13181,1,22.46293105,114.1806733
C2175,Sha Tsui Correctional Institution,12071,1,22.22501804,113.8935636
C2176,LING CHUEN HOUSE,13197;13194,2,22.371550155,114.19857045
C2177,SHUI CHUEN O (UPPER) BUS TERMINUS,10000135,1,22.36838951,114.1982447
C2178,LONG CHUEN HOUSE,13195,1,22.37312148,114.1984881
C2179,Ma Tau Pa Road,10000196,1,22.36661829,114.1153469
C2180,Big Wave Bay,12492,1,22.24463895,114.2456531
C2181,"The Wings III, Chi Shin Street",13307,1,22.30490302,114.2594151
C2182,TO SHEK STREET,10000029;10000260,2,22.37741047,114.2019941
C2183,YIU SHA ROAD,13226,1,22.43319894,114.241491
C2184,WU KAI SHA ROAD,13227,1,22.43093259,114.2407517
C2185,ON TAI BUS TERMINUS,13293;13241,2,22.3266924,114.23063365
C2186,PARK YOHO,13247,1,22.45143206,114.0518018
C2187,YAN TAT HOUSE,13243,1,22.31893784,114.2358088
C2188,"Lo Lung Hang Street, Winslow Street",13402,1,22.30711838,114.1824645
C2189,M+,10000080;10000303,2,22.301667485,114.1586537
C2190,"Hong Kong Palace Museum, Museum Drive",10000081,1,22.30162656,114.1562421
C2191,QUEEN'S HILL BUS TERMINUS,10000105,1,22.50431617,114.1563094
C2192,SHAN LAI COURT,10000095,1,22.50359423,114.1606052
C2193,KAI TAK BUS TERMINUS,10000276,1,22.3309579,114.197773
C2194,ONE REGENT PLACE,13350;13399,2,22.44961763,114.0310814
C2195,"LEPONT, So Kwun Wat Road",13336,1,22.37334579,114.0031485
C2196,"Victoria Skye, Muk On Street",13326;13325,2,22.32882607,114.2020339
C2197,CHING FU COURT(Alighting stop),10000206;10000207,2,22.341749285,114.10700455
C2198,SHING FUK STREET,13409;10000021,2,22.35910699,114.1211658
C2199,WING KEI ROAD,13410;10000020,2,22.36122884,114.1202426
C2200,"Kai Tak - MTR Exit A, Muk On Street",10000242;13420,2,22.329648,114.2011216
C2201,INSPIRATION LAKE RECREATION CENTRE /<br>Inspiration Lake Recreation Centre,12356,1,22.31853659,114.037585
C2202,WU SHAN TENNIS COURT(YUET WU VILLA),10000009;10000010,2,22.37655566,113.9683346
C2203,WO LIU HANG ROAD,10000246,1,22.39684494,114.1962291
C2204,PAT HEUNG ROAD,10000040,1,22.42037508,114.0622711
C2205,Butterfly Beach Park,12960;12870,2,22.37317826,113.9547558
C2206,Government Depot,12699;12867,2,22.36683277,113.9439984
C2207,River Trade Terminal,12727;12866,2,22.36852217,113.9382768
C2208,EcoPark,12961;12865,2,22.37004266,113.9344681
C2209,Shiu Wing Steel Mill,12698;12864,2,22.37002561,113.9291668
C2210,No.288 Sha Po Kong,12697;12862,2,22.386507245,113.92112645
C2211,No.127 Sha Po Kong,12696;12861;12695;12860,4,22.38862855,113.9205885
C2212,Tsang Tsui,10000059,1,22.42018352,113.9194039
C2213,No.351 Sha Po Kong,12873,1,22.3854554,113.9212546
C2214,CLP (Plant A),12863,1,22.38205959,113.9210278
C2215,"Inland Revenue Centre, Concorde Road",10000096,1,22.33285412,114.1992779
C2216,"Fortune City One, Po Shing Street",10000067,1,22.38637732,114.2048409
C2217,Discovery Bay Road outside No.28 Coastline Villa,10000085,1,22.29422465,114.0257117
C2218,Discovery Bay Road opposite Block 22 of La Costa,13272;13273,2,22.294778535,114.0193888
C2219,Discovery Bay Road near Capevale Drive,10000089;10000088,2,22.29412262,114.0228491
C2220,Discovery Bay Road opposite No. 8 Coastline Villa,10000087;10000086,2,22.295139300000002,114.0236243
C2221,LUNG MA ROAD,10000315,1,22.50490291,114.1545405
C2222,Shek Mun Estate,13392,1,22.38850763,114.2095608
C2223,"Chun Cheong Street, Wan Po Road",13043,1,22.28835948,114.2746792
C2224,"Youth Square, Chai Wan Road",10000121,1,22.26336335,114.2359116
C2225,Lam Tin Interchange,10000127,1,22.30053507,114.2312399
C2226,Cha Kwo Ling Road,10000268,1,22.29995803,114.228435
C2227,"WAN HANG HOUSE, WAN TAU TONG ESTATE",10000130;10000131,2,22.44210647,114.165217
C2228,WAN O ROAD,10000129,1,22.29194601,114.2723818
C2229,MACPHERSON PLAYGROUND,10252;10251,2,22.31837057,114.1732152
C2230,OSMANTHUS ROAD,9172,1,22.32917118,114.1744671
C2231,Sheung Shui (Po Wan Road),10000178,1,22.50707197,114.1235851
C2232,Heung Yuen Wai Port,10000179,1,22.55202327,114.1541148
C2233,"K11 MUSEA, Salisbury Road",10000310,1,22.29441236,114.1728374
C2234,"Twin Victoria, Shing Fung Road",10000308,1,22.31570447,114.2030021
C2235,KONG HA WAI,10000114,1,22.43325833,114.0707699
C2236,KO LING ROAD (LOWER),10000252,1,22.30451813,114.2295334
C2237,KO LING ROAD (UPPER),10000253,1,22.30357886,114.2298242
C2238,"Po Tsui Park, Po Hong Road",10000264,1,22.32506317,114.2514386
C2239,Lung Kwu Tan,12694,1,22.39063713,113.9201478
C2240,H.K.U.S.T. (LO KWEE-SEONG BUILDING),10000296,1,22.33633681,114.2626563
C2241,MA WAN (PAK YAN ROAD),10000271,1,22.34821121,114.0607672
C2242,"GO PARK Sai Sha, Hoi Ying Road",10000288,1,22.4270918,114.2658398
C2243,Water World,10000061,1,22.23609215,114.1671353
